id,Machine Failure Pred,Machine Failure Prob
136550,0,0.006538562460970952
136551,0,0.0013660513323770296
136552,0,0.001706596214736741
136553,0,0.0014490005245405815
136554,0,0.0032962066107649
136555,0,0.014434224849925929
136556,0,0.006419923460247199
136557,0,0.00447149809783665
136558,0,0.0041608428638448165
136559,0,0.002862314883431216
136560,0,0.0048482246859636235
136561,0,0.007502219602482198
136562,0,0.002118917909054081
136563,0,0.0027781554760805973
136564,0,0.0015277152516323315
136565,0,0.016178895941854177
136566,0,0.0012734215771123387
136567,0,0.005266879024738017
136568,0,0.0037163849720519325
136569,0,0.0041703150165462695
136570,0,0.0009432032599293892
136571,0,0.0057784904589669155
136572,0,0.003961709236736793
136573,0,0.0016644055839631774
136574,0,0.005852627947706435
136575,0,0.0016291234520571416
136576,0,0.005209014264371821
136577,0,0.004975343739624738
136578,0,0.001502194564821308
136579,0,0.006717874091563367
136580,0,0.0014460488507452719
136581,0,0.001259990300645745
136582,0,0.001226902061673665
136583,0,0.0012905785924873148
136584,0,0.00211093597789733
136585,0,0.00451251453688399
136586,0,0.05298883218540839
136587,0,0.0010407373063953923
136588,0,0.005813394359542618
136589,0,0.0027608957267669905
136590,0,0.0016492849016871113
136591,0,0.00371646803209201
136592,0,0.00963264729226212
136593,0,0.005762843243672582
136594,0,0.0006444717991745815
136595,0,0.0016468598620698993
136596,0,0.0012887365655652279
136597,0,0.0015858403117468632
136598,0,0.005398259525107525
136599,0,0.002537056532947882
136600,0,0.0020623664492981945
136601,0,0.004633649016496614
136602,0,0.006658728446327163
136603,0,0.0027742577431713565
136604,0,0.0012160373689896328
136605,0,0.0062582552193641144
136606,0,0.002530628527787333
136607,0,0.0035272574624976697
136608,0,0.002884135449790378
136609,0,0.005083802114448384
136610,0,0.005088909316627842
136611,0,0.0012469547362585624
136612,0,0.0021198200919719653
136613,0,0.003039743023947211
136614,0,0.0009743401208750893
136615,0,0.0008137202407017655
136616,0,0.0015282417577888177
136617,0,0.009614001010049564
136618,0,0.0018498549925999963
136619,0,0.0018317069070196777
136620,0,0.0017649199783247975
136621,0,0.0026462746000585255
136622,0,0.0016915528311096726
136623,0,0.0010881396239800346
136624,0,0.0016529230670548369
136625,0,0.0039225711412382664
136626,0,0.00042203301774355184
136627,0,0.0035390576371579635
136628,0,0.0029806098107744926
136629,0,0.0004898507977974026
136630,0,0.001234577339832225
136631,0,0.006573827334249489
136632,0,0.003962901432606298
136633,0,0.0017278658236178559
136634,0,0.0017515464268582036
136635,0,0.012222251301062437
136636,0,0.012779245698505706
136637,0,0.0035060534973381085
136638,1,0.9950847879386571
136639,0,0.004869975021671482
136640,0,0.012051735479784978
136641,0,0.002044487021555458
136642,0,0.002073144965727975
136643,0,0.036152248674410095
136644,0,0.0010784083566593389
136645,0,0.0011531513260462927
136646,0,0.0008337511149153018
136647,0,0.01065861440927592
136648,0,0.01798252975636099
136649,0,0.0020572425613525074
136650,0,0.005081539059997308
136651,0,0.0010599160243358623
136652,1,0.9879784266714763
136653,0,0.001681957855199074
136654,0,0.0018139007808891077
136655,0,0.005544230630207374
136656,0,0.0045307758207516905
136657,0,0.0042209728278262415
136658,0,0.0017814096051807968
136659,0,0.002362072618481653
136660,0,0.0017877061327050301
136661,0,0.004292316262882179
136662,0,0.011524421894486549
136663,0,0.002687423772681847
136664,0,0.017156853269309547
136665,0,0.001662284040919196
136666,0,0.0004741001962175171
136667,0,0.016884480775825272
136668,0,0.0034822311364271705
136669,0,0.0026706199975054796
136670,0,0.004855265647807907
136671,0,0.001983303786833285
136672,0,0.002139406312148338
136673,0,0.0014767394990173762
136674,0,0.000732080907416843
136675,0,0.0029939722041361643
136676,0,0.003021583006911276
136677,0,0.002927335029178053
136678,0,0.0014136541317094744
136679,0,0.0019032456279312992
136680,0,0.00584801697650955
136681,0,0.0019363584022675695
136682,0,0.0019655041064139127
136683,0,0.0019806826016986676
136684,0,0.0047176844719406825
136685,0,0.012578529888430109
136686,0,0.0028583944436012345
136687,0,0.004540813064963802
136688,0,0.0058226204584589086
136689,0,0.0066178824265289106
136690,0,0.003076111737996065
136691,0,0.013540115909059257
136692,0,0.002944221461405806
136693,0,0.0008025038790654324
136694,0,0.001006700754752273
136695,0,0.001955000811906308
136696,0,0.006012785987682268
136697,0,0.0005964900251538819
136698,0,0.006364591386680366
136699,0,0.004167017894823169
136700,0,0.0014738960335744504
136701,0,0.0024412529056550233
136702,0,0.0013719198563511296
136703,0,0.009050398988734483
136704,0,0.0007213162213440726
136705,0,0.0007592929770867311
136706,0,0.0015953196995529193
136707,0,0.003534976639630462
136708,0,0.010847034425597795
136709,0,0.00022123404268363837
136710,0,0.0021729825904838723
136711,0,0.0038471633379372192
136712,0,0.0005057773653130712
136713,0,0.0022242623567697785
136714,0,0.01096176904718604
136715,0,0.006438409394234868
136716,0,0.001791550998255232
136717,0,0.0051495765587129105
136718,0,0.015340894291908748
136719,0,0.0027100953519603433
136720,0,0.00023122462245484364
136721,0,0.0020013825233839394
136722,0,0.001295141121374298
136723,0,0.0019909452073535454
136724,0,0.002148136905749678
136725,0,0.002797057154203346
136726,0,0.001447811574191137
136727,0,0.0016129067714935439
136728,0,0.001052338131992733
136729,0,0.0031974679816834015
136730,0,0.0009245438518108184
136731,0,0.009651190575480577
136732,0,0.002579645452172206
136733,0,0.0019120673667860084
136734,0,0.0019998705501794367
136735,0,0.0014320114170479103
136736,0,0.0029361669380222146
136737,0,0.0012933702922825682
136738,0,0.0019947040317554406
136739,0,0.006730443561332784
136740,0,0.002272796090009201
136741,0,0.019841322152790795
136742,0,0.003051109239864229
136743,0,0.0028245243834302105
136744,0,0.002336586204431518
136745,0,0.006090437564141959
136746,0,0.002424352180622915
136747,0,0.001981525411205171
136748,0,0.0010946531256342733
136749,0,0.0008531819948266242
136750,0,0.003511976287099414
136751,0,0.002188412733411683
136752,0,0.0009664648394958385
136753,0,0.014389371292487782
136754,0,0.0025373927056255995
136755,0,0.010186118022920684
136756,0,0.0011115203330663284
136757,0,0.008686515260877992
136758,0,0.0019016028822959909
136759,0,0.0020930091846820967
136760,0,0.001571498123204233
136761,0,0.0010996100937832216
136762,0,0.02428289738187604
136763,0,0.0030499940117767006
136764,0,0.0018163127349984504
136765,0,0.003375540901832704
136766,0,0.003554365746141495
136767,0,0.007259093727117088
136768,0,0.001498173911146576
136769,0,0.0021096164727316645
136770,0,0.0021283869340475857
136771,0,0.004032084498613561
136772,0,0.014079780668311878
136773,0,0.0011905871173229438
136774,0,0.0015591266388342148
136775,0,0.010234447959204983
136776,0,0.0006521860473597281
136777,0,0.0017622697672663814
136778,0,0.002921182318971335
136779,0,0.0023064986617088007
136780,0,0.000742641399856874
136781,0,0.005645182358126484
136782,0,0.0021142298420233274
136783,0,0.0004209601517968399
136784,0,0.0013121151485978545
136785,0,0.0038806365013952407
136786,0,0.0027478289475094887
136787,0,0.004747938830579153
136788,0,0.010829806725156649
136789,0,0.002232695981979845
136790,0,0.0008459666295448191
136791,0,0.0025273512255265785
136792,0,0.004979680348408551
136793,0,0.001385298620889685
136794,0,0.005383996139814846
136795,0,0.003796586331481904
136796,0,0.003304587673922053
136797,0,0.003401012745658153
136798,0,0.0050806100788922184
136799,0,0.0032891651563020994
136800,0,0.0022164387815992357
136801,0,0.0017145015778510621
136802,0,0.0026942695747909444
136803,0,0.0017138923592882362
136804,0,0.001704390117140769
136805,0,0.0033860798662276475
136806,0,0.0008316147064785995
136807,0,0.0021128083199666455
136808,0,0.002315781294527609
136809,0,0.00101045882146836
136810,0,0.005892589499745231
136811,0,0.007126436134597347
136812,0,0.0006866699544100076
136813,0,0.017915236366578297
136814,0,0.0031454448130137703
136815,0,0.0007216234224016464
136816,0,0.0010083267672201834
136817,0,0.0012808284725588756
136818,0,0.005284769116519729
136819,0,0.0008392453632910958
136820,0,0.00101123467348043
136821,0,0.0011607293354819657
136822,0,0.012485985473528935
136823,0,0.0017464004535742842
136824,0,0.0007632111706308481
136825,0,0.0018169269843186797
136826,1,0.9961707404345641
136827,0,0.00047110648029022046
136828,0,0.0012709481651597939
136829,0,0.004187239484041644
136830,0,0.002802628573812282
136831,0,0.0011936743806704702
136832,0,0.002567562919147202
136833,0,0.000986696589462245
136834,1,0.9978515898225029
136835,0,0.002571073854270532
136836,0,0.0023734647852895227
136837,0,0.0019318008534112813
136838,0,0.001997178566603533
136839,0,0.0008342133685901667
136840,0,0.0028002879993748696
136841,0,0.005051056384892588
136842,0,0.002802276588756904
136843,0,0.0014741923583034627
136844,0,0.00365424767677175
136845,0,0.0026119167324757655
136846,0,0.001971669607097236
136847,0,0.0008358625315089132
136848,0,0.0017204651557575683
136849,0,0.00262717228650651
136850,0,0.003220718275252948
136851,0,0.0017766374252022555
136852,0,0.004182413813096686
136853,0,0.004960551437366643
136854,0,0.0020116964141828194
136855,0,0.0037659140369865974
136856,0,0.019690551595213733
136857,0,0.0038619285469294086
136858,0,0.0023360411449292575
136859,0,0.0010784446267533387
136860,0,0.001599187097848021
136861,0,0.0009877989183804151
136862,0,0.005446402066641099
136863,0,0.0007193037266114207
136864,0,0.0004688546063400472
136865,0,0.0030885385615492364
136866,0,0.0031217558385822786
136867,0,0.0077089329852142955
136868,0,0.0013556001144633418
136869,0,0.002630644209831357
136870,0,0.0032986570288589083
136871,0,0.0010165268842629847
136872,0,0.0033651461547270704
136873,0,0.0009846181750685042
136874,0,0.0006388838143557565
136875,0,0.0015478193080058417
136876,0,0.0011908688543072015
136877,0,0.003639901745770316
136878,0,0.0004707013663967005
136879,0,0.005715829172140331
136880,0,0.0032828055122762576
136881,0,0.0028921622688074305
136882,0,0.0008841931734109092
136883,0,0.0010679480784957017
136884,0,0.00199025397001773
136885,0,0.016129609883113648
136886,0,0.0012089474296930098
136887,0,0.0018441360648852386
136888,0,0.005168159257871061
136889,0,0.0028630193336156226
136890,0,0.0023699171704004572
136891,0,0.002519234580223454
136892,0,0.001679207948346708
136893,0,0.002363984569297725
136894,0,0.0007407876696151811
136895,0,0.001869880826199375
136896,0,0.00117062569785289
136897,0,0.005044716736424737
136898,0,0.002172517514368259
136899,0,0.0018330683393743222
136900,0,0.001731961996881714
136901,0,0.0020773342074398233
136902,0,0.0017132704512664051
136903,0,0.0007424945204192459
136904,0,0.003058775985786272
136905,0,0.0020208205712826076
136906,0,0.0009060471863006752
136907,0,0.0023173905986463342
136908,0,0.0014234585506972676
136909,0,0.0019521280067952642
136910,0,0.0034841493237456615
136911,0,0.004418634214069452
136912,0,0.0069679413920123116
136913,0,0.007085411517528194
136914,0,0.0012578794095283688
136915,0,0.0031565925748873046
136916,0,0.0011895992716668185
136917,0,0.0024268509099139033
136918,0,0.0010406229356949678
136919,0,0.002531472322879301
136920,0,0.0012133962295644962
136921,0,0.008606233082361935
136922,0,0.001549535554960588
136923,0,0.0012445661867380453
136924,0,0.0011713420571968474
136925,0,0.0005292277131027131
136926,0,0.0007521032725689902
136927,0,0.0018282538609731519
136928,0,0.0021207131137290515
136929,0,0.0033509868008536167
136930,0,0.0025191738867983864
136931,0,0.010919579871870937
136932,0,0.00629692474608704
136933,0,0.0017432136609572815
136934,0,0.003323440650836939
136935,0,0.0013536315233152625
136936,0,0.0053814651496146
136937,0,0.0009072128118448309
136938,0,0.0011245774512840514
136939,0,0.0012089698550281792
136940,0,0.00197012063293941
136941,0,0.012959578720196735
136942,0,0.0014545288983550816
136943,0,0.001669641964950058
136944,0,0.06716885867312523
136945,0,0.00731429265013478
136946,0,0.0047342766521312795
136947,0,0.0034771982760834915
136948,0,0.0008381226607507331
136949,0,0.004152806186763469
136950,0,0.0018785818846824523
136951,0,0.002630177935280113
136952,0,0.0008911855024601897
136953,0,0.002215729770479675
136954,0,0.0004416389070631645
136955,0,0.0015107215783150083
136956,0,0.0011911593598920675
136957,0,0.0022714136708857696
136958,0,0.0028898587050213247
136959,0,0.0023882958166175855
136960,1,0.995039935059999
136961,0,0.00663922484675042
136962,0,0.0022939198053878737
136963,0,0.0075497135497442185
136964,0,0.004361243310068537
136965,0,0.010598740652005336
136966,0,0.010676322973858541
136967,0,0.0023938164289799
136968,0,0.010434693397627502
136969,0,0.000684651935266859
136970,0,0.005683223770766018
136971,0,0.004378196029957423
136972,0,0.003790731389810719
136973,0,0.0048269344492835676
136974,0,0.0005731827545082729
136975,0,0.0068907161065719915
136976,0,0.0015190969774563445
136977,0,0.0037405086664490284
136978,0,0.0019734698808514177
136979,0,0.0011274966518258892
136980,0,0.0007635244696437637
136981,0,0.0012507350531253563
136982,0,0.0028143241018489546
136983,0,0.0013445454848673819
136984,0,0.00186121611336331
136985,0,0.011910697994237211
136986,0,0.002004014030699816
136987,0,0.005054079804689458
136988,0,0.0024046781325693803
136989,0,0.0029620967132064037
136990,0,0.0005632009227844908
136991,0,0.001819966089693945
136992,0,0.0008075138054430746
136993,0,0.001144104495916236
136994,0,0.005757844852244587
136995,0,0.014875455553640634
136996,0,0.002458380668905458
136997,0,0.0046664208086130525
136998,0,0.003040774298473081
136999,0,0.0029267143166283303
137000,0,0.018314819088733635
137001,0,0.0017700774370793518
137002,0,0.0031216188558228354
137003,0,0.0029318601391296025
137004,0,0.03917574660697656
137005,1,0.9995300394821781
137006,0,0.000502524868393837
137007,0,0.0017752984270959361
137008,0,0.003537631382774326
137009,0,0.010126749689236075
137010,0,0.005396026132387023
137011,0,0.004259158995011492
137012,0,0.01371323015091589
137013,0,0.004742310370953547
137014,0,0.0009274844738496471
137015,0,0.008612363324777009
137016,0,0.0046827466276011635
137017,0,0.001178984581435485
137018,0,0.0018701731330689924
137019,0,0.001518451395100133
137020,0,0.03006893007727216
137021,0,0.00885007245912319
137022,0,0.0008736020313072666
137023,0,0.0015175305089613054
137024,0,0.002690793509715511
137025,0,0.0009640225399838722
137026,0,0.012570714496793771
137027,0,0.0028156280533761626
137028,0,0.0015917021667720948
137029,0,0.0010895323797186418
137030,0,0.007870056585188107
137031,0,0.00674042703333666
137032,0,0.004263914971390324
137033,0,0.004540254871239851
137034,0,0.005108880063804237
137035,0,0.012861643902086994
137036,0,0.004142425944499828
137037,1,0.9928684166140551
137038,0,0.004175447686448182
137039,0,0.0014919624531988121
137040,0,0.001075651591674399
137041,0,0.007982952374179356
137042,0,0.0007662239251718455
137043,0,0.002338752252044157
137044,0,0.00130373201065385
137045,0,0.0012350385863821333
137046,0,0.0013728869417229596
137047,0,0.0021367597910496895
137048,0,0.004353910284904389
137049,0,0.006164662713947399
137050,0,0.0006713244954245705
137051,0,0.0029012501986695905
137052,0,0.0075840945715665384
137053,0,0.0023494695301586477
137054,0,0.0015143546508942058
137055,0,0.0027192533987168807
137056,0,0.0012616785142042998
137057,0,0.0012642269286779913
137058,0,0.0022802099721767753
137059,0,0.006405127411579012
137060,0,0.0008293722956429569
137061,0,0.0012007357595974647
137062,0,0.008861484074957461
137063,0,0.004542477505647041
137064,0,0.004666347176531817
137065,0,0.011211301395627375
137066,0,0.00481814733117767
137067,0,0.0013388973286399587
137068,0,0.0019090900248250001
137069,0,0.0027409390336697965
137070,0,0.0031825258591120877
137071,0,0.0021136182507730025
137072,0,0.0008938347924486968
137073,0,0.0020460620905115236
137074,0,0.00586583397240014
137075,0,0.0032997293353685723
137076,0,0.0007458332676424533
137077,0,0.0023911012118026744
137078,0,0.0018133445977571592
137079,0,0.003999562053074959
137080,0,0.004204762485766448
137081,0,0.00433495429344259
137082,0,0.0014817525414257953
137083,0,0.00040479841695779993
137084,0,0.0022567056919412755
137085,0,0.00563677264515274
137086,0,0.0056228684672920935
137087,0,0.0014721042855055523
137088,0,0.011511300601625321
137089,0,0.0015262984755820834
137090,0,0.002421885167682134
137091,0,0.0008678276995856899
137092,0,0.008686550912666527
137093,0,0.006174196441036397
137094,0,0.012737137155349939
137095,0,0.003805006782795837
137096,0,0.0010464406321918647
137097,0,0.008239148514529795
137098,0,0.005411234524265431
137099,0,0.0032295977129840427
137100,0,0.001327827263742863
137101,0,0.002714639574722751
137102,0,0.005358336443012295
137103,0,0.009495765134723095
137104,0,0.0006424697259474991
137105,0,0.0012513063088188268
137106,0,0.020926971035767093
137107,0,0.0024193232956768234
137108,0,0.0015033118265941794
137109,0,0.0018548386914627613
137110,0,0.009836959214556025
137111,0,0.017222172247601798
137112,1,0.9833379199211068
137113,0,0.014332435863296078
137114,0,0.0010050799168268823
137115,0,0.0006708717425241155
137116,0,0.005263014831571606
137117,0,0.0010848402789334782
137118,0,0.0024440998653743012
137119,0,0.010491149263651281
137120,0,0.0017590911951174686
137121,0,0.0010557550284230183
137122,0,0.004878165996055173
137123,0,0.0020597667674562125
137124,0,0.013110088678244305
137125,0,0.0009056544802577791
137126,0,0.0007464507839247253
137127,0,0.0038321199117542434
137128,0,0.0012642884885709334
137129,0,0.001852991667004227
137130,0,0.0017089190891827239
137131,0,0.002647915306782939
137132,0,0.0017785317458177733
137133,0,0.0014477894676331673
137134,0,0.012268992459287656
137135,0,0.005611315256683709
137136,0,0.0008813815417295018
137137,0,0.0008706792320069989
137138,0,0.003104657434756968
137139,0,0.0010882746769811254
137140,0,0.008521181409243486
137141,0,0.0017092233720480186
137142,0,0.0023885668287083276
137143,0,0.0018935066627103149
137144,0,0.0015764972742366996
137145,0,0.0008261280021535179
137146,0,0.00281469294305209
137147,0,0.0006067428950654295
137148,0,0.0071664996810489765
137149,0,0.0023167710347220846
137150,0,0.005301217627879223
137151,0,0.0013523929321096223
137152,0,0.0036060254793716094
137153,0,0.018677634954779178
137154,0,0.003900052803452242
137155,0,0.002885951585460777
137156,0,0.006816890328973631
137157,0,0.0037023201675012254
137158,0,0.0012466385320505976
137159,0,0.0029667707437895266
137160,0,0.002935150915828924
137161,0,0.002071490088826531
137162,0,0.0031161883144475537
137163,0,0.0006491675130246839
137164,0,0.0024216784195196127
137165,0,0.0033827320575756208
137166,0,0.002501049814625037
137167,0,0.004122203624580866
137168,0,0.002881583248311384
137169,0,0.0038682739476838955
137170,0,0.0015763998135164086
137171,0,0.002339808809476437
137172,0,0.001155629784660902
137173,0,0.0036006546908563483
137174,0,0.0004593599194629105
137175,0,0.004164105483216066
137176,0,0.0017382416170569582
137177,0,0.004646336963384294
137178,0,0.0016668287269550224
137179,0,0.0030625729339679606
137180,0,0.0009975616870273093
137181,0,0.0030109846613001427
137182,0,0.009519354979906367
137183,0,0.002078913081138089
137184,0,0.002208219290192563
137185,0,0.004190118882192912
137186,0,0.0025009269498637225
137187,0,0.00099864618539733
137188,0,0.008684807140388103
137189,0,0.00880806143764046
137190,0,0.0014210117647389005
137191,0,0.001965206500538629
137192,0,0.44295340340389827
137193,0,0.0013233210293044574
137194,0,0.001622652006893896
137195,0,0.014688245124824976
137196,0,0.005099056129400073
137197,0,0.0026470204280833543
137198,0,0.007934037949131105
137199,0,0.0006779949493122215
137200,0,0.0013149496937430072
137201,0,0.005731015012846794
137202,0,0.00460602701162854
137203,0,0.0013728793530949177
137204,0,0.0005571500149519501
137205,0,0.0020712397708944254
137206,0,0.0010967332017000693
137207,0,0.00642365151934629
137208,0,0.006375720528046293
137209,0,0.0010487159767223315
137210,0,0.0025350604860476613
137211,0,0.0022363395964515895
137212,0,0.005645169227917956
137213,0,0.0019615235668782507
137214,0,0.0011861063404783575
137215,0,0.004665888337546453
137216,0,0.006298972697578283
137217,0,0.002994661935757711
137218,0,0.005962808213904641
137219,0,0.0017719765527098917
137220,0,0.0049860624996021395
137221,0,0.004335546498094378
137222,0,0.006120822853511027
137223,0,0.0016921750092492162
137224,0,0.0028040750339646137
137225,0,0.0006407688944330403
137226,0,0.0015045986568732238
137227,0,0.0018666661558986448
137228,0,0.008849752013047668
137229,0,0.002925051916180487
137230,0,0.0007611030722002366
137231,0,0.005284662021992676
137232,0,0.001266064763035258
137233,0,0.0031434360830874127
137234,0,0.001140356325692608
137235,0,0.0014489707296714246
137236,0,0.001226976627149574
137237,0,0.0010121909525738942
137238,0,0.001361803006319848
137239,0,0.0030974748264852407
137240,0,0.001131766362690685
137241,0,0.008280721240303423
137242,0,0.008517495631486039
137243,0,0.0035346093532312444
137244,0,0.008256868780692424
137245,0,0.011065671113886006
137246,0,0.004527135152947529
137247,0,0.0009308660706345614
137248,0,0.0018277832463399078
137249,0,0.009783606467038183
137250,0,0.0023456316117945095
137251,0,0.003721592038345013
137252,0,0.0022844767280621524
137253,0,0.0015374184541099623
137254,0,0.0006883673307497516
137255,0,0.00659922918443059
137256,0,0.0065741176815539894
137257,0,0.0013848756846151688
137258,0,0.00083559872824052
137259,0,0.0010500666434457462
137260,0,0.0050093822975838505
137261,0,0.0031684026897551027
137262,0,0.003528874856766408
137263,0,0.007268667695387315
137264,0,0.012536854023194953
137265,0,0.008040838248724754
137266,0,0.0014474061501874164
137267,0,0.000562873736370233
137268,0,0.0007122772371687175
137269,0,0.0014166778324788492
137270,0,0.0011250444483950775
137271,0,0.0010800093965745196
137272,0,0.01938045053846746
137273,0,0.000926594631638918
137274,0,0.0013284515090979804
137275,0,0.0020529986529030245
137276,0,0.0009459853097757451
137277,0,0.004689626409847094
137278,0,0.0019139436321682793
137279,0,0.007100068415078485
137280,0,0.00045122593288700563
137281,0,0.0024092779271898384
137282,0,0.0022377389888698735
137283,0,0.006613007008490505
137284,0,0.0018067852107935976
137285,0,0.0020232096802667307
137286,0,0.004013454279229069
137287,0,0.002308677698099443
137288,0,0.008454835039738016
137289,0,0.0013728414218681212
137290,0,0.0017818368345711192
137291,0,0.0010478161024897134
137292,0,0.00283044257560161
137293,0,0.0033628765956012323
137294,0,0.0025397279326520765
137295,0,0.001625374602942565
137296,0,0.004108758759381297
137297,0,0.004332344940582491
137298,0,0.004924381668541275
137299,0,0.0011992777486317062
137300,0,0.006579659309977352
137301,0,0.001743315932676157
137302,0,0.0007816069453474337
137303,0,0.004496104760867492
137304,0,0.005649469272684526
137305,0,0.017048091448278905
137306,0,0.005529497854844164
137307,0,0.002007024428727305
137308,0,0.0030327012855331545
137309,0,0.0015203528668794699
137310,0,0.0028295646873379237
137311,0,0.004121669152145198
137312,0,0.00959252781180656
137313,0,0.0013772394192584179
137314,0,0.0013517965557185354
137315,0,0.0030901576573302927
137316,0,0.0007588228780434882
137317,0,0.0014343245474632432
137318,0,0.002212787177033818
137319,0,0.0034143157387537624
137320,0,0.0026530471783967084
137321,0,0.0009158508333150775
137322,0,0.001956123298973462
137323,0,0.008277950670579069
137324,0,0.007919380845419646
137325,0,0.011175474906159394
137326,0,0.0006588113817159035
137327,0,0.0031817535441374576
137328,0,0.006735679239954382
137329,0,0.0017450710614022587
137330,0,0.007809792883894185
137331,0,0.00642939185358405
137332,0,0.0013390728758844721
137333,0,0.004083639576001934
137334,0,0.003455731506350831
137335,0,0.002454727337063192
137336,0,0.015470519277802009
137337,0,0.0014481524498656066
137338,0,0.003274181981332739
137339,0,0.0015630814476603459
137340,0,0.0007280971273982073
137341,0,0.0006188238221115541
137342,0,0.0009469200317199759
137343,0,0.003517862473137105
137344,0,0.0039190486172962944
137345,0,0.0016693702283262597
137346,0,0.006172923349215946
137347,0,0.005542688190275422
137348,0,0.002745843888319126
137349,0,0.0015973212926133017
137350,0,0.0014384834747036732
137351,0,0.007250874339334287
137352,0,0.0017326554167853767
137353,0,0.003980419502112747
137354,0,0.0005208391602140777
137355,0,0.0011874836221370858
137356,0,0.00042063817773271676
137357,0,0.0011376165252965672
137358,0,0.0005423361028090609
137359,0,0.001549398267802037
137360,0,0.004209820122925053
137361,0,0.0012820515049673444
137362,0,0.002308654157905859
137363,0,0.0011037459456472545
137364,0,0.004598483787854955
137365,0,0.0006737091034554891
137366,0,0.004611363887226494
137367,0,0.02242629778192963
137368,0,0.0011961771693659144
137369,0,0.0027666944129973725
137370,0,0.0007187311999164953
137371,0,0.006255949620689418
137372,0,0.0015754810879266487
137373,0,0.0027345052470046736
137374,0,0.0007935258334108597
137375,0,0.0012382336854399032
137376,0,0.0016872912076869512
137377,0,0.0004210505755946216
137378,0,0.0021551622749720785
137379,1,0.9950755584460282
137380,0,0.012118975685179233
137381,0,0.0011004659414000524
137382,0,0.0006173596528088364
137383,0,0.0022704491205994943
137384,0,0.0026967566387519825
137385,1,0.9859649092073046
137386,0,0.000587701354768784
137387,0,0.0002309793721656999
