PassengerId,Survived_pred,Survived_prob
1036,0,0.28254912366658574
1037,0,0.20976185400441275
1038,0,0.28530147696689656
1039,0,0.14707359067278433
1040,0,0.2791615121781642
1041,0,0.3157416329868281
1042,1,0.8414547865355028
1043,0,0.20243839325757212
1044,0,0.20814085786032907
1045,1,0.6154917050179723
1046,0,0.1668067975069863
1047,0,0.1581546717538654
1048,1,0.7713283297401852
1049,0,0.4047567745140272
1050,0,0.35118908845531815
1051,1,0.6728229731642422
1052,1,0.5301838886123552
1053,1,0.5482880902170173
1054,1,0.6672641215641494
1055,0,0.12815467175386544
1056,0,0.21149523471914328
1057,1,0.5278164471232334
1058,0,0.3928977667005596
1059,0,0.24548326809522153
1060,1,0.7074962523432273
1061,0,0.4047567745140272
1062,0,0.12815467175386544
1063,0,0.19185280767198654
1064,0,0.2406427359355905
1065,0,0.19185280767198654
1066,0,0.21214189893885066
1067,1,0.6877593183282216
1068,1,0.698097695907798
1069,0,0.4182833979335777
1070,1,0.8894804099020351
1071,1,0.8091281123096387
1072,0,0.2399921672344807
1073,1,0.5154216579036961
1074,1,0.7376122766025672
1075,0,0.20670949572576838
1076,1,0.7801121939429102
1077,0,0.21149523471914328
1078,1,0.7393499864088156
1079,0,0.1826624987814403
1080,0,0.18816865505238128
1081,0,0.21149523471914328
1082,0,0.26443071224113807
1083,0,0.22701083287460974
1084,0,0.35965341212537366
1085,0,0.3108620615339896
1086,0,0.4985990338164251
1087,0,0.12506232004350754
1088,1,0.6904573687182383
1089,0,0.4047567745140272
1090,0,0.19317021231171566
1091,0,0.4320295017867545
1092,1,0.5568807119836865
1093,1,0.567944147355912
1094,0,0.35399768364786344
1095,1,0.8352860266531561
1096,0,0.19317021231171566
1097,0,0.213139153976994
1098,1,0.560630298233862
1099,0,0.19317021231171566
1100,1,0.7972123934219916
1101,0,0.14707359067278433
1102,0,0.2166377903756665
1103,0,0.12815467175386544
1104,0,0.23354552256062658
1105,1,0.6960549312596778
1106,0,0.20252463890065311
1107,0,0.28868908845531815
1108,0,0.4959733622965657
1109,0,0.2537192826834171
1110,1,0.8352855197170459
1111,0,0.14707359067278433
1112,1,0.7716104041555762
1113,0,0.14707359067278433
1114,1,0.7721901665489546
1115,0,0.14707359067278433
1116,1,0.710883863831649
1117,1,0.5827637268549959
1118,0,0.14707359067278433
1119,1,0.5301838886123552
1120,0,0.1952837150031862
1121,0,0.2399921672344807
1122,0,0.23354552256062658
1123,1,0.6462463350028845
1124,0,0.15566249878144028
1125,0,0.20670949572576838
1126,0,0.4434519609339991
1127,0,0.14707359067278433
1128,0,0.4182833979335777
1129,0,0.19185280767198654
1130,1,0.7569257439845731
1131,1,0.837497909097577
1132,1,0.710883863831649
1133,1,0.7557810761581066
1134,0,0.41542165790369606
1135,0,0.14707359067278433
1136,0,0.2557731231676853
1137,0,0.344832295445912
1138,1,0.6496883639883918
1139,0,0.2887851112476977
1140,1,0.6960549312596778
1141,1,0.6256970571719851
1142,1,0.8532051017976647
1143,0,0.14707359067278433
1144,0,0.3922767388261085
1145,0,0.14707359067278433
1146,0,0.17383323161742353
1147,0,0.12815467175386544
1148,0,0.20670949572576838
1149,0,0.14707359067278433
1150,1,0.6672641215641494
1151,0,0.14707359067278433
1152,0,0.2674023768802297
1153,0,0.14707359067278433
1154,1,0.6648719852490157
1155,1,0.6959647601720772
1156,0,0.23939553856874252
1157,0,0.14707359067278433
1158,0,0.13961625513776088
1159,0,0.12815467175386544
1160,0,0.4320295017867545
1161,0,0.13357665815744693
1162,0,0.3286120524148453
1163,0,0.20670949572576838
1164,1,0.8698245833234411
1165,1,0.5320926280429894
1166,0,0.19185280767198654
1167,1,0.6926673197712562
1168,0,0.19317021231171566
1169,0,0.24943071224113805
1170,0,0.26443071224113807
1171,0,0.19317021231171566
1172,0,0.4047567745140272
1173,1,0.6623885918003565
1174,1,0.5301838886123552
1175,1,0.6972492592311429
1176,1,0.5806719476538313
1177,0,0.10614340112458862
1178,0,0.12815467175386544
1179,0,0.3414446839574904
1180,0,0.2169632299046711
1181,0,0.14707359067278433
1182,0,0.2791615121781642
1183,1,0.5039636315671954
1184,0,0.19185280767198654
1185,0,0.3566733708487728
1186,0,0.17383323161742353
1187,0,0.14707359067278433
1188,1,0.9621878940731399
1189,0,0.27573931831404125
1190,0,0.28254912366658574
1191,0,0.12506232004350754
1192,0,0.12506232004350754
1193,0,0.3419570274798193
1194,0,0.32180223904743416
1195,0,0.14707359067278433
1196,1,0.5301838886123552
1197,1,0.7263027274415709
1198,0,0.44173830591370794
1199,1,0.5996305768684286
1200,0,0.3566733708487728
1201,1,0.6167884774484037
1202,0,0.13357665815744693
1203,0,0.19185280767198654
1204,0,0.12815467175386544
1205,1,0.560630298233862
1206,1,0.8147830365107511
1207,0,0.49476722194568845
1208,0,0.4182833979335777
1209,0,0.1796732797963782
1210,0,0.14707359067278433
1211,0,0.3076401184401093
1212,0,0.14707359067278433
1213,0,0.2169632299046711
1214,0,0.3751389416038268
1215,0,0.28254912366658574
1216,1,0.7537498001498427
1217,0,0.1581546717538654
1218,1,0.8968878173094424
1219,0,0.3374274447689701
1220,0,0.26443071224113807
1221,0,0.23660455574605913
1222,1,0.7911469298166433
1223,0,0.3911120524148453
1224,0,0.19185280767198654
1225,1,0.7219462062529927
1226,0,0.14707359067278433
1227,0,0.2990384091517637
1228,0,0.2399921672344807
1229,0,0.17794905577514272
1230,0,0.2560279623223408
1231,0,0.19185280767198654
1232,0,0.1796732797963782
1233,0,0.10614340112458862
1234,0,0.19177888682118086
1235,1,0.8091281123096387
1236,0,0.18187563434759588
1237,1,0.6108423008298166
1238,0,0.23660455574605913
1239,1,0.6276197915324045
1240,0,0.23660455574605913
1241,1,0.6530759754768134
1242,1,0.7448423980239244
1243,0,0.19317021231171566
1244,0,0.23354552256062658
1245,0,0.27636681059410284
1246,1,0.6895001137074308
1247,0,0.300824123437478
1248,1,0.7574979917572342
1249,0,0.14707359067278433
1250,0,0.20670949572576838
1251,1,0.6167884774484037
1252,0,0.14187989692219097
1253,1,0.8613762569451602
1254,1,0.6530759754768134
1255,0,0.14707359067278433
1256,1,0.8698245833234411
1257,0,0.45383886643833565
1258,0,0.2642863268610498
1259,0,0.499288039242746
1260,1,0.8460138684335817
1261,0,0.23939553856874252
1262,0,0.2610431007527165
1263,1,0.8325782470805281
1264,0,0.18809613412671314
1265,0,0.21149523471914328
1266,1,0.7616685811001075
1267,1,0.8149997174901855
1268,0,0.39389898024890807
1269,0,0.23660455574605913
1270,0,0.35297480274103243
1271,0,0.15216229803758408
1272,0,0.20670949572576838
1273,0,0.16920949572576835
1274,1,0.5794777411397648
1275,1,0.5900288365037644
1276,0,0.23660455574605913
1277,1,0.7877593183282217
1278,0,0.14707359067278433
1279,0,0.21149523471914328
1280,0,0.16920949572576835
1281,0,0.2687458594037541
1282,0,0.28530147696689656
1283,1,0.7542611736927001
1284,0,0.3279953453899075
1285,0,0.16806089128479978
1286,0,0.2538562935240892
1287,1,0.7898246659830983
1288,0,0.1275428290591017
1289,1,0.8352855197170459
1290,0,0.14707359067278433
1291,0,0.2094892386806086
1292,1,0.7732891140539107
1293,0,0.26443071224113807
1294,1,0.8426262569451601
1295,0,0.2541615121781642
1296,0,0.41649768364786344
1297,0,0.3419570274798193
1298,0,0.21760875731837306
1299,0,0.4797073721894104
1300,1,0.5301838886123552
1301,1,0.6871365941184777
1302,1,0.5301838886123552
1303,1,0.8911312699563714
1304,0,0.4320295017867545
1305,0,0.14707359067278433
1306,1,0.8325782470805281
1307,0,0.10614340112458862
1308,0,0.14707359067278433
1309,0,0.3442457209995509
