Id,SalePrice
1615,92085.40010751945
1616,58211.94815662851
1617,76961.95034003058
1618,117019.53469863467
1619,151961.82427702073
1620,173211.19269906962
1621,134645.57140158082
1622,145397.58570248564
1623,262725.59361480974
1624,214265.89816530122
1625,116133.53378158037
1626,176431.29015313517
1627,184413.0178554275
1628,290473.8386861924
1629,185492.33821016684
1630,307902.1717972895
1631,210991.40041916975
1632,224794.28719526378
1633,198597.25642327187
1634,196561.50346348374
1635,184125.62960654942
1636,152486.19191590618
1637,200002.06944604215
1638,205359.14378137703
1639,189986.3098511821
1640,250071.93576138184
1641,184826.46145553328
1642,258671.9894756695
1643,220014.01168869756
1644,235206.46894636308
1645,207513.94361005255
1646,161226.07591056864
1647,164748.8730666975
1648,123374.0757063032
1649,129706.57983491171
1650,117033.74730795107
1651,118475.4178513638
1652,103625.02051297996
1653,102485.24479061943
1654,141174.86873938903
1655,127174.38139828107
1656,132324.11234390456
1657,136658.02105849684
1658,142947.46993033137
1659,110213.68468986634
1660,150937.63464714267
1661,403680.62509509665
1662,361526.3237171669
1663,365306.17673053767
1664,439340.6564211306
1665,322182.68694885634
1666,306801.01831882837
1667,347081.4306596079
1668,342957.22002391494
1669,313070.2280910023
1670,343841.15532568423
1671,240300.9023636982
1672,378905.1313716989
1673,274430.57348704245
1674,244952.75811367072
1675,188928.80107570897
1676,192934.129884479
1677,207638.6480833246
1678,435764.2204519786
1679,358550.49936147605
1680,318669.87452886335
1681,275968.00839795964
1682,306567.65730562585
1683,186494.91768397592
1684,190218.87482352258
1685,182462.64193357746
1686,178339.6880620314
1687,190707.96094738392
1688,196215.7367214115
1689,205375.07321920455
1690,207373.23224170445
1691,201676.73103056842
1692,284566.59895658994
1693,191419.0657564757
1694,186960.95606100705
1695,178668.29007473798
1696,266691.527587251
1697,185535.077791008
1698,308292.7381883906
1699,301024.67336682323
1700,248312.75501810285
1701,267839.2105595732
1702,244725.94485884727
1703,238622.5537056466
1704,268975.5147735596
1705,264070.95730968914
1706,392110.3289812739
1707,220907.04983539906
1708,194511.13716426812
1709,253861.136903162
1710,228660.72471687256
1711,280474.73058744415
1712,240945.21896080306
1713,264664.0770272299
1714,221037.76464993248
1715,208616.9179393541
1716,184595.38424763503
1717,197397.64087813775
1718,137377.10848478595
1719,223674.72196252862
1720,242412.90266368253
1721,180002.7238984847
1722,126232.00417377816
1723,161749.97702863324
1724,205188.4087106825
1725,239474.10404430554
1726,199929.82979164695
1727,145231.08075807802
1728,196249.64549551546
1729,151699.54711923326
1730,181347.9773840146
1731,124133.88548695683
1732,135403.3304038498
1733,104993.64789514703
1734,112700.6063435851
1735,136175.37792648346
1736,94898.64230137464
1737,281942.5672019331
1738,234364.18044303605
1739,261449.4678195211
1740,198392.16473036908
1741,184156.60717560214
1742,180954.7026003653
1743,180307.01096992806
1744,324606.4959698653
1745,217827.27991019687
1746,234883.16584482865
1747,223939.97601919144
1748,245934.1793338001
1749,136252.6663420975
1750,142389.1392207575
1751,260900.17614478257
1752,107645.89646146895
1753,148160.25097233037
1754,203840.74205047745
1755,163175.449269264
1756,127464.44890709507
1757,117067.63967594063
1758,149237.1109835703
1759,163859.30224922718
1760,165829.3584931426
1761,152923.63783803096
1762,187147.07512435646
1763,192403.54120990215
1764,112949.21383933566
1765,184101.8854469736
1766,187554.36252111915
1767,216831.35851214157
1768,143660.57807160984
1769,171596.2722842233
1770,157195.1082791285
1771,114507.13131877885
1772,129239.1625237961
1773,119538.27087754043
1774,170702.07133341243
1775,137018.77276314324
1776,137700.73452809395
1777,108844.64456676236
1778,147091.73773415745
1779,113320.81583828892
1780,193094.48544687813
1781,125895.59796725948
1782,65310.57770985688
1783,133338.46660844242
1784,97531.10427327416
1785,138560.74302017846
1786,139146.55013636628
1787,188551.5176784688
1788,49958.742979675924
1789,103816.82014769566
1790,41784.260592741775
1791,230577.25441739935
1792,168447.07741074535
1793,142330.53728051664
1794,174122.64353490114
1795,131666.26959732856
1796,142254.1005632745
1797,142581.67432889645
1798,119782.16846100382
1799,101114.08977640324
1800,127960.7087283649
1801,115668.29589761207
1802,146711.23011853342
1803,164848.2228821653
1804,126667.25181355451
1805,140454.5473575466
1806,136721.31639176112
1807,165370.56848228298
1808,122371.42244284975
1809,121625.57137264023
1810,143835.07095069508
1811,98850.74061690718
1812,101554.8272788271
1813,120522.84976932904
1814,85582.60227300397
1815,25453.78610936241
1816,100839.23308874453
1817,103244.79440968149
1818,170748.98309891747
1819,137548.3924046173
1820,44517.62895639443
1821,122564.6183354335
1822,159793.597367436
1823,28524.03112399415
1824,145540.92104396512
1825,144586.2719836732
1826,93209.40296654563
1827,89971.9980257535
1828,131339.85525272746
1829,146325.00379597605
1830,150007.5928357713
1831,151938.75197784876
1832,85470.26988491313
1833,152859.27789600284
1834,116405.41440665464
1835,125758.19800932077
1836,130495.58614519889
1837,71668.94255839437
1838,110008.67257857547
1839,97406.19681677861
1840,153545.42342297512
1841,146320.06558068292
1842,95187.02284602642
1843,121160.45513793247
1844,133460.10089731065
1845,147234.48839156402
1846,144170.2272757172
1847,170272.43902084162
1848,21808.508834033535
1849,123872.02876185802
1850,116916.69249516778
1851,155953.3313387711
1852,136445.7493365929
1853,122582.31671601725
1854,178402.7105297197
1855,149288.34265910042
1856,236796.2481686079
1857,162387.80222820176
1858,168714.73493012157
1859,126695.59348159327
1860,154811.31153798703
1861,125557.43266360325
1862,321542.8373149188
1863,319946.93704893166
1864,319962.015779739
1865,360870.22655055614
1866,360667.05209440936
1867,231860.20793165374
1868,297134.1403068606
1869,216801.56050145967
1870,229308.98584751494
1871,284200.2669959812
1872,179919.70889312442
1873,232043.79073526902
1874,151869.9070385698
1875,207850.5100323936
1876,199916.20794653252
1877,206043.3118701644
1878,223549.45620686462
1879,116436.85059282088
1880,121505.05863663927
1881,241421.82127549255
1882,249008.82014005486
1883,192743.5645723848
1884,207256.3207930883
1885,256174.32284793994
1886,292433.7559785159
1887,227198.2049954867
1888,263994.05413142464
1889,173779.2880585979
1890,115359.63659933934
1891,136132.1774268877
1892,82518.63886287303
1893,130604.83168748926
1894,120157.98271499899
1895,141012.4902338614
1896,125651.54822940016
1897,101174.9917346887
1898,118607.70946633411
1899,157089.24136636037
1900,157168.26443828322
1901,160800.9353433878
1902,140131.01009288125
1903,229864.91850752762
1904,151705.9771520396
1905,189193.89469555015
1906,147417.09661519944
1907,211653.5559933093
1908,114885.20823793816
1909,140662.70313366086
1910,121828.28989496328
1911,209611.89762357203
1912,290684.82621449925
1913,154895.89677965842
1914,58424.17484708862
1915,307852.25691204733
1916,39363.2172615208
1917,252989.07262335785
1918,139872.4228497664
1919,169526.7342913606
1920,167328.55101728547
1921,375230.4203947259
1922,347134.92315999453
1923,228319.0757329109
1924,223262.72786043648
1925,212182.51484108166
1926,380180.3553145289
1927,127502.49617131837
1928,153808.51049619657
1929,105539.3099678324
1930,120769.53689594517
1931,137578.81780556365
1932,138032.01733849652
1933,197871.00781966504
1934,179748.18305897203
1935,168217.962944282
1936,198628.38239185515
1937,180677.5212050734
1938,178516.66817758683
1939,248279.49059020547
1940,187560.10655622126
1941,171379.84779532367
1942,181258.69352701947
1943,222231.2645388745
1944,355937.1921271012
1945,361268.006433561
1946,138935.19500272686
1947,317505.7002049465
1948,165655.72167406775
1949,250608.38521043217
1950,199943.48611787564
1951,235927.78478796358
1952,206647.2245231554
1953,177877.27461725884
1954,197050.18151173196
1955,135317.5989177581
1956,286374.9480468877
1957,152465.29626556183
1958,292507.22654357913
1959,148630.6492580526
1960,94732.15177335692
1961,123233.89379646655
1962,83251.81728134562
1963,106635.31992696224
1964,94071.65485586847
1965,131716.90103990564
1966,135637.900617919
1967,289092.2255347394
1968,387688.0961306788
1969,368278.58625629375
1970,379328.3083649121
1971,442207.16880807263
1972,353984.6486901324
1973,282860.4495003702
1974,330714.0143178153
1975,445206.05437334155
1976,268707.6932108698
1977,362292.4298101715
1978,327334.76614709466
1979,309643.43286035705
1980,195316.15157696357
1981,341394.1004879887
1982,205003.4687820682
1983,198485.90160422973
1984,173644.19140079402
1985,239066.88540335864
1986,207809.10010291732
1987,203231.05573357185
1988,177565.2136448911
1989,202626.24290765164
1990,218480.07202022814
1991,219559.23707079104
1992,245321.0663672688
1993,183866.0576421048
1994,249476.24593816703
1995,187051.491293343
1996,280919.42319597694
1997,313894.28445194254
1998,287049.9588470317
1999,275126.63353492727
2000,299581.83959192067
2001,266556.4098204054
2002,253135.92483178858
2003,244250.38997955556
2004,281447.1143512903
2005,245015.8339234543
2006,222975.84071819726
2007,244733.10280476382
2008,219095.0156081791
2009,211866.96431090139
2010,197698.93035566987
2011,157024.4022579114
2012,180615.43828702357
2013,177021.99108559193
2014,181126.8830056965
2015,203108.02517766558
2016,197908.69938617863
2017,199281.45079269842
2018,133363.72896910214
2019,139411.90446232277
2020,91414.69618198925
2021,92241.62529724922
2022,171056.9216645777
2023,147863.15068950236
2024,272024.2079319272
2025,339938.4036160985
2026,172503.5790219737
2027,153221.82917331773
2028,154465.65941788393
2029,167413.11861517417
2030,265098.9306610662
2031,249859.22011806772
2032,274011.8062918821
2033,257636.97674570247
2034,181215.74487467387
2035,228552.4061795906
2036,211395.18717955222
2037,212195.92702758376
2038,321518.7134450147
2039,222958.52023274204
2040,327137.7394293709
2041,293788.27483969356
2042,206967.37728527765
2043,173282.20748038444
2044,193863.50653991246
2045,195828.22418929968
2046,149694.68231066718
2047,143007.20815366134
2048,148445.9532168465
2049,145693.98639213832
2050,176416.31094675348
2051,110617.0499642689
2052,127752.25314578786
2053,147991.89762393825
2054,77132.91466441336
2055,159303.20992408274
2056,154019.40113631263
2057,105752.89635262008
2058,216290.71260690637
2059,123854.24980790829
2060,169744.71041113496
2061,193235.35985633667
2062,120638.0494584443
2063,118681.76951795301
2064,122900.81829125721
2065,120377.50984465692
2066,172216.1302836654
2067,131991.88622440095
2068,152283.25953214618
2069,83213.7647152125
2070,115691.1807487617
2071,91675.15019714987
2072,144646.7528689436
2073,126627.45377992673
2074,168795.1177630666
2075,166025.6454966352
2076,126609.5523907835
2077,152298.2336972949
2078,112123.42992797104
2079,147660.66180409453
2080,121463.35873059355
2081,125734.37119999545
2082,144865.872682756
2083,156358.74651174108
2084,95829.07315136638
2085,112508.30261901821
2086,142811.06445616923
2087,124894.21046044843
2088,91182.77449899295
2089,66585.92181199609
2090,133743.69998535945
2091,79160.649644681
2092,122005.95839041114
2093,160776.3577704901
2094,112696.78987804378
2095,130516.46889643602
2096,82586.9876580137
2097,93430.99163192342
2098,155635.3006937739
2099,21128.357374093262
2100,67560.17648900134
2101,108701.26236112384
2102,148231.2469894769
2103,87187.78664322553
2104,146237.54799753946
2105,134441.1429834363
2106,30330.154408747563
2107,209702.96754543876
2108,117824.81398765236
2109,93183.4335737163
2110,117990.410080321
2111,153108.8608518902
2112,135857.44164960942
2113,113132.45271207557
2114,114485.06277379167
2115,158801.79112670463
2116,116434.36026172168
2117,140927.80194455577
2118,125642.54098754055
2119,101621.33974244536
2120,117928.84627305919
2121,87377.20037057885
2122,98982.31901110447
2123,73837.13326297494
2124,177192.0666290014
2125,135380.57995190792
2126,142096.60134615342
2127,177443.55006796223
2128,146932.18654568825
2129,100642.5632304708
2130,132710.80173958934
2131,138651.17856114882
2132,109362.37981346651
2133,123358.74885890246
2134,125098.94575977398
2135,101660.24699057934
2136,51921.300113975696
2137,115841.76137177982
2138,132001.8489903909
2139,144003.87776623617
2140,135308.3069654623
2141,163776.8900313265
2142,126580.13964503446
2143,142596.57355898534
2144,117922.04691304514
2145,146140.4728588436
2146,201553.14035721484
2147,134123.02898583462
2148,149359.0698607586
2149,150904.70291658078
2150,225244.325969689
2151,134570.02760190016
2152,179905.22215765875
2153,197205.5949983087
2154,108106.97345471953
2155,147768.45234201645
2156,259603.095708379
2157,233950.96460956978
2158,244790.34434568524
2159,228817.53101410958
2160,190751.4351104482
2161,244641.8788342998
2162,370763.26478216186
2163,360248.2910850426
2164,253729.25439840482
2165,199335.03552108066
2166,166802.88230436665
2167,226173.64790097455
2168,192001.85674635854
2169,201008.2472388044
2170,218415.82415365888
2171,159579.4683189553
2172,136916.01461321444
2173,176464.17667318913
2174,224803.53243600755
2175,270883.173202135
2176,305508.0729925289
2177,235897.90776162472
2178,222932.57038868056
2179,147630.7717495357
2180,222953.3532155726
2181,207400.71336358378
2182,233468.15006635082
2183,204161.71431564426
2184,125595.28387429593
2185,132976.52602856333
2186,143829.4415123671
2187,152659.9600223498
2188,164689.78362955016
2189,313972.29192587687
2190,86177.22770436188
2191,72501.42887456555
2192,66555.01900561675
2193,126344.98994859665
2194,100299.64075774181
2195,83578.9011821853
2196,112033.2400316886
2197,115104.57254793617
2198,164009.90357677528
2199,200086.42537058608
2200,142219.58040149222
2201,136946.59793567378
2202,202577.45709447924
2203,133282.39889294878
2204,156861.64093986445
2205,108666.47803747824
2206,140494.99362208942
2207,218395.4267142817
2208,239608.1269215121
2209,202407.69368154486
2210,124360.20480151467
2211,118159.53055674724
2212,118064.10598219457
2213,98261.91216191808
2214,148692.90793680056
2215,92299.0628827122
2216,143569.3771970237
2217,52259.33855833126
2218,90890.71237192376
2219,77750.5767406138
2220,63111.806607371065
2221,308330.49473705573
2222,283869.0841740464
2223,303737.55721255904
2224,223257.49263513222
2225,138017.1559562572
2226,180964.66453844376
2227,211355.29570078163
2228,295107.4446091567
2229,252015.52142727005
2230,149266.9775208235
2231,217665.8331477596
2232,176317.96468525217
2233,179432.32732887962
2234,262519.92498491076
2235,239015.05272349028
2236,253202.10330685723
2237,314576.27895205066
2238,221117.6871084919
2239,119272.79341681473
2240,170806.0597837502
2241,132937.72866806836
2242,125901.4939646159
2243,131748.84571445076
2244,100145.80264906913
2245,112447.86502229763
2246,133558.3126328983
2247,126914.81606788647
2248,123947.96672546818
2249,118623.98338470537
2250,125600.52171541587
2251,112130.17377011325
2252,182634.1166779548
2253,163963.53797091532
2254,178266.85846932934
2255,192871.22354695702
2256,182896.20795640783
2257,215484.61116983177
2258,155534.23781459112
2259,175167.24939302806
2260,173315.58585892982
2261,207601.2932695097
2262,226179.23595243422
2263,347823.4274522655
2264,403936.539848929
2265,166774.454800274
2266,296318.7570613078
2267,354685.02164544526
2268,403249.4782229888
2269,162917.50779671627
2270,201941.5603583643
2271,209329.45526395284
2272,214098.17544327813
2273,150093.58115152043
2274,184963.0522556662
2275,147997.0956791552
2276,192413.19641383845
2277,187346.4889596669
2278,156689.7960694697
2279,127574.76320892925
2280,111093.45303292602
2281,166210.8955390524
2282,179353.46266763378
2283,114043.64166382996
2284,119702.92117101233
2285,135655.6389760427
2286,113109.49667996878
2287,372196.8459393103
2288,285649.58742208825
2289,309481.59280397417
2290,407474.0407067145
2291,327281.75567217276
2292,394125.4368426706
2293,417268.0098626233
2294,371317.694075849
2295,425348.95914057846
2296,244192.83946649352
2297,356176.24302432203
2298,352779.1605661855
2299,338292.5614485797
2300,315579.55723057495
2301,320832.5567468199
2302,236924.6407873963
2303,239861.86096328864
2304,229691.5604972366
2305,194243.2342186616
2306,186865.0529358211
2307,196836.57203457228
2308,221280.16196431313
2309,297695.98817206477
2310,204140.28022385892
2311,207244.53528912747
2312,176774.1493104404
2313,180058.96618347778
2314,184857.4173093657
2315,185968.5759746953
2316,216079.67858408435
2317,189764.15358779056
2318,184678.7880573616
2319,188897.27845766032
2320,184123.70554255813
2321,247656.23105652232
2322,192254.11711049563
2323,204126.9461202034
2324,208193.77303520788
2325,216800.106844875
2326,190473.0281028489
2327,205070.1036860104
2328,234521.61653244286
2329,196766.67368202817
2330,185344.31298915908
2331,307296.3934431067
2332,383746.91214135103
2333,298331.5901105866
2334,254051.89905325798
2335,294001.4316792623
2336,294604.7322103019
2337,198854.71864231693
2338,254149.75471876882
2339,233187.30355051035
2340,386982.445494059
2341,209606.23923101817
2342,233199.85455926304
2343,226210.56222238645
2344,225241.76676858458
2345,221608.15109110126
2346,216697.6278302468
2347,192242.52220699706
2348,241812.88372557054
2349,170130.50664507903
2350,314624.6202139675
2351,264874.4085914786
2352,243961.8387801305
2353,249726.80457394934
2354,141474.31607631044
2355,156171.6929961102
2356,163516.4122701737
2357,190180.90698921523
2358,195164.56627362003
2359,121992.94351437321
2360,106756.45295745668
2361,142813.67103181288
2362,263786.8204337549
2363,146056.9127466743
2364,183291.32881274814
2365,217925.88059906635
2366,194666.7993929123
2367,216346.0423129967
2368,222562.29962557252
2369,196718.04523664957
2370,169132.1614120087
2371,164855.74171369072
2372,189665.24651269795
2373,287866.7916941556
2374,307013.2291443473
2375,252213.6488249741
2376,279714.1789682556
2377,303529.47461512056
2378,147934.72424469964
2379,228809.73915468805
2380,155292.6406237747
2381,174184.98674488525
2382,222029.37029087197
2383,200734.76238615913
2384,247650.19023647957
2385,163720.39345365338
2386,127396.71109631879
2387,124771.42382823843
2388,114994.42605657787
2389,120149.66045364237
2390,146539.775620599
2391,132687.04011454742
2392,111864.09419594548
2393,166708.44835290784
2394,145840.5158964078
2395,219019.22057270302
2396,144226.1629628209
2397,210333.83076184653
2398,131662.7969102942
2399,50540.48130946906
2400,50144.16899302497
2401,123874.50318882719
2402,138461.12016276966
2403,147683.6066498346
2404,141913.601702941
2405,164791.86296329708
2406,135151.8223768099
2407,129897.21372828457
2408,157525.10503774014
2409,109203.38301414836
2410,186560.957631626
2411,108766.83579721801
2412,155139.39434203485
2413,124238.79684227676
2414,165574.03514386603
2415,142130.86837037007
2416,132448.6686514906
2417,132530.04636327623
2418,134244.22533904872
2419,128616.3461782351
2420,119313.6704724503
2421,143535.82822472113
2422,99595.80119885108
2423,117079.23440579869
2424,152641.79026101914
2425,228636.8966582417
2426,122183.78032809554
2427,126578.33596583593
2428,192160.36979211355
2429,99504.00532313716
2430,131198.00057421168
2431,105514.88253141864
2432,145394.237282535
2433,144808.863909334
2434,137057.64371628317
2435,149083.55088027325
2436,113955.09764010317
2437,99404.83225771306
2438,110826.91458628862
2439,103927.86229626437
2440,127358.51420753152
2441,112583.12722278261
2442,92022.2171339221
2443,142122.8011015491
2444,126082.45825262787
2445,79310.92289975767
2446,139630.4607931203
2447,193587.22139243892
2448,126361.6443470259
2449,120946.42712493317
2450,156719.0576487867
2451,121570.92681299188
2452,209165.47791037775
2453,87885.7812767358
2454,99762.0127210433
2455,118378.42533246137
2456,131285.5364636089
2457,117316.46192063419
2458,129310.99929924004
2459,98761.41110987496
2460,150864.98067432526
2461,130177.0921123506
2462,127358.11273483385
2463,125996.64230527266
2464,173932.1508107935
2465,141581.4410135823
2466,119839.09887337279
2467,155597.26013483596
2468,73286.67066975767
2469,68313.0095436725
2470,205607.9365609017
2471,216999.4731447816
2472,177109.2597873034
2473,95564.86910218184
2474,68511.34678697202
2475,228955.14928411387
2476,94790.05753589794
2477,92000.85259140376
2478,138610.56882946426
2479,100467.97989766368
2480,142391.44039829544
2481,125908.19198662759
2482,118183.27719620883
2483,95989.66950476088
2484,124831.647101201
2485,130553.42221285705
2486,147174.1664560958
2487,195984.248117065
2488,171577.16961071576
2489,159975.18543157424
2490,143927.65703875234
2491,107558.89813312596
2492,193307.59790687746
2493,165720.401586782
2494,156862.87053216947
2495,94697.65208739985
2496,236501.02984340827
2497,165225.759823479
2498,96299.3258452179
2499,77142.38951669319
2500,110691.75270550825
2501,144999.983380277
2502,151470.73250934642
2503,101343.3225254083
2504,189791.54166678613
2505,233931.30191358633
2506,260634.5552816004
2507,273109.07068331016
2508,260782.43262128238
2509,227647.38302141402
2510,223716.38544997305
2511,180061.3263909123
2512,221765.80677676198
2513,238356.65173263528
2514,273676.30147507903
2515,132915.35707309024
2516,176926.39797338526
2517,153247.32803672418
2518,151230.23497308666
2519,244977.79077361012
2520,220315.43739135095
2521,191823.57568966676
2522,226966.67367313063
2523,113666.26246472797
2524,124980.11059865517
2525,123877.52757812045
2526,134427.96941168074
2527,110086.01614496531
2528,119931.32126665118
2529,150404.14788588928
2530,124497.33524785678
2531,263254.80199115025
2532,230521.62124461072
2533,202138.429145477
2534,255870.0000280311
2535,281085.262932165
2536,239337.6256491976
2537,246323.1741783209
2538,188460.5347089498
2539,203163.15476852062
2540,185236.6644305259
2541,187650.73623137045
2542,163664.09641442183
2543,123670.3990087418
2544,118250.81481705923
2545,141837.8265208811
2546,138599.78874717042
2547,160042.88204667898
2548,175684.6207808188
2549,158870.51668230587
2550,607822.6417850112
2551,154346.44626539742
2552,146095.0547782765
2553,75551.22585113773
2554,97711.02209931881
2555,114698.81579190417
2556,88857.46673854227
2557,111664.54243381531
2558,195437.83794383545
2559,125344.89456574601
2560,148818.71146292082
2561,148534.44252909513
2562,135756.9870935644
2563,140852.10653831594
2564,197181.16048525175
2565,147729.7427591155
2566,143912.024641817
2567,112914.36513479528
2568,191902.46833939984
2569,184753.29597597953
2570,124218.31459647923
2571,161607.55290993655
2572,166280.72077938722
2573,203773.16480977973
2574,275754.79975145165
2575,137385.00503921736
2576,125729.94292806127
2577,159120.19956693167
2578,82511.51569677245
2579,22394.166318525968
2580,108727.74861207108
2581,122593.96711276675
2582,132597.35415117792
2583,269693.04844815336
2584,164563.5345827784
2585,193329.46257127635
2586,220582.08240262434
2587,203234.11303370955
2588,125677.54923711104
2589,145638.16075695126
2590,214791.67089679278
2591,274552.3899381537
2592,215796.70046316923
2593,264849.3538236243
2594,167142.19787065798
2595,232751.35140611586
2596,302706.1984803111
2597,206158.27712718502
2598,282996.1371822021
2599,361804.76820240676
2600,188491.58126086445
2601,159668.78607746717
2602,66635.79832942068
2603,88933.01414678096
2604,74184.81959252445
2605,60319.3221271817
2606,135333.31457729737
2607,237612.12637544202
2608,210389.313028072
2609,177192.07787998865
2610,98517.6635228593
2611,129794.39220115116
2612,150088.53886038414
2613,127766.78565753304
2614,108067.1626473515
2615,160561.73986459826
2616,157589.0935947475
2617,197822.79016533418
2618,252437.67879164353
2619,211719.39202648518
2620,196776.7676147696
2621,173385.46392231603
2622,184815.09454984724
2623,234854.1231700817
2624,287309.8966552203
2625,250003.88678891113
2626,170961.21416514448
2627,149834.45089489373
2628,413415.7474218933
2629,459828.2970270263
2630,352211.52132606006
2631,420825.11238743784
2632,378376.9965686775
2633,289198.14954019256
2634,386102.36149037816
2635,155991.93671373356
2636,184853.374366248
2637,223018.29902968474
2638,258914.63573320681
2639,188664.44129164435
2640,150239.68768898904
2641,91511.99683038682
2642,180222.81237495854
2643,108055.96028733405
2644,108105.9475146324
2645,109671.29213309239
2646,92901.22640000939
2647,112929.43840309518
2648,125759.33951980429
2649,159019.8353808112
2650,132243.9128694387
2651,133788.68917231233
2652,362274.6555332599
2653,237053.83900208623
2654,257550.54412661845
2655,383508.70394662325
2656,315482.0989661691
2657,341303.9224070198
2658,310203.68557655835
2659,316590.7251791932
2660,335745.45869349706
2661,345403.0304505453
2662,366687.8149132328
2663,255001.12769696547
2664,291503.0970991691
2665,331392.77806091117
2666,297514.72399301163
2667,182785.25143081968
2668,191009.92690792505
2669,188475.79976118862
2670,279334.58371333126
2671,192892.93586647263
2672,201602.45376344107
2673,202574.14337391328
2674,194507.02763218808
2675,189618.11560745144
2676,201599.3102162051
2677,196324.84634839787
2678,255277.3208384548
2679,262913.2813346026
2680,279216.20011223975
2681,398820.13284254645
2682,302964.34136629413
2683,471167.69866510836
2684,315167.9465835776
2685,314447.81116053386
2686,250605.99111623282
2687,286267.1641667811
2688,211096.2004935093
2689,212338.6552776616
2690,358102.9828983502
2691,181946.64890904125
2692,154888.68252880167
2693,200567.0986902221
2694,146902.67174737947
2695,193736.4424335823
2696,183143.49475330257
2697,180860.4789113196
2698,208968.2382537963
2699,167978.32263230917
2700,151578.62549151795
2701,156049.69606439074
2702,115611.37199008407
2703,149977.98235450548
2704,141514.7214894827
2705,105402.38659320297
2706,98459.84104780057
2707,139661.87653572846
2708,114756.0614106099
2709,103495.29563899912
2710,124349.66426452942
2711,265396.9991236681
2712,374754.6373870857
2713,161485.60411738305
2714,144744.35869655007
2715,174258.44217288675
2716,140098.31604618413
2717,190117.6283105749
2718,217240.2732428247
2719,127859.15052551594
2720,192489.19969935203
2721,133945.49565962097
2722,178439.70969218243
2723,159451.43990983235
2724,131312.6334297381
2725,121408.4696143841
2726,133264.25578836218
2727,166936.62985050472
2728,183406.2642858104
2729,148343.84219271835
2730,139268.3732375736
2731,141898.95314045058
2732,134740.43455451174
2733,165974.13856263168
2734,171308.65640437746
